Property_ID,Area_sqft,Bedrooms,Bathrooms,Price,Location
2388,2362.0,4.0,1,24249058,Mumbai
2389,3648.0,2.0,2,10162841,Hyderabad
2390,2981.0,,4,18834104,Hyderabad
2391,2869.0,1.0,1,5871552,Bangalore
2392,640.0,,1,15926087,Vijayawada
2393,667.0,5.0,4,21239152,Mumbai
2394,1587.0,4.0,2,5584396,Hyderabad
2395,,1.0,4,10236717,Hyderabad
2396,3798.0,1.0,1,21192215,Vijayawada
2397,3124.0,1.0,4,11404053,Bangalore
2398,,1.0,1,21404726,Chennai
2399,3079.0,3.0,3,13106231,Bangalore
2400,2293.0,2.0,4,15889349,Hyderabad
2401,2915.0,2.0,4,21891989,Hyderabad
2402,1378.0,4.0,1,19384442,Mumbai
2403,2185.0,3.0,1,14010821,Bangalore
2404,2092.0,,1,3016660,Chennai
2405,1260.0,1.0,1,10589580,Mumbai
2406,1948.0,5.0,4,5417342,Chennai
2407,1899.0,5.0,1,4949808,Mumbai
2408,4540.0,4.0,4,12355716,Bangalore
2409,2586.0,,2,17211426,Hyderabad
2410,2644.0,4.0,4,15193188,Chennai
2411,4116.0,3.0,1,3620910,Bangalore
2412,1658.0,2.0,1,6438291,Chennai
2413,1576.0,1.0,2,23366544,Bangalore
2414,1327.0,3.0,4,23009125,Mumbai
2415,3127.0,,2,22422746,Bangalore
2416,3736.0,5.0,4,1700073,Mumbai
2417,,4.0,1,21343295,Hyderabad
2418,2047.0,5.0,4,19351414,Mumbai
2419,2979.0,2.0,1,12494671,Vijayawada
2420,4259.0,5.0,1,18808304,Hyderabad
2421,1126.0,1.0,3,11707341,Bangalore
2422,2496.0,5.0,3,9399859,Bangalore
2423,2673.0,1.0,4,14316171,Vijayawada
2424,1005.0,2.0,1,16838024,Bangalore
2425,2173.0,5.0,2,3158027,Hyderabad
2426,4340.0,4.0,1,3300917,Hyderabad
2427,4874.0,4.0,2,1778833,Mumbai
2428,,4.0,4,19145107,Chennai
2429,2446.0,5.0,4,3635621,Bangalore
2430,2078.0,5.0,2,7399198,Vijayawada
2431,2995.0,5.0,2,5421046,Hyderabad
2432,1371.0,1.0,1,7766283,Hyderabad
2433,1178.0,2.0,4,8637900,Hyderabad
2434,3501.0,4.0,1,3030732,Chennai
2435,793.0,1.0,2,16361918,Chennai
2436,2607.0,4.0,3,10357343,Bangalore
2437,1785.0,1.0,3,17460619,Vijayawada
2438,2994.0,5.0,3,9816851,Chennai
2439,3598.0,4.0,2,3097506,Mumbai
2440,2392.0,5.0,1,11278331,Chennai
2441,1710.0,4.0,4,22070946,Hyderabad
2442,4605.0,3.0,2,4121645,Vijayawada
2443,2861.0,1.0,3,10767985,Bangalore
2444,4336.0,3.0,1,22301202,Chennai
2445,4393.0,1.0,4,24267100,Hyderabad
2446,2536.0,2.0,4,23394715,Mumbai
2447,4957.0,4.0,2,11972521,Mumbai
2448,1329.0,2.0,2,24850320,Bangalore
2449,4978.0,2.0,4,7200366,Bangalore
2450,4051.0,1.0,4,6838578,Chennai
2451,2740.0,3.0,3,9600424,Bangalore
2452,2244.0,5.0,4,11912739,Hyderabad
2453,3400.0,1.0,2,6650606,Hyderabad
2454,741.0,5.0,1,23176210,Hyderabad
2455,2055.0,2.0,3,20461455,Chennai
2456,2696.0,5.0,3,17438631,Chennai
2457,1925.0,3.0,4,23208912,Bangalore
2458,1813.0,1.0,1,17270356,Chennai
2459,1759.0,3.0,3,24746726,Hyderabad
2460,940.0,3.0,2,6901396,Vijayawada
2461,4428.0,1.0,4,9782270,Hyderabad
2462,2568.0,3.0,2,5917327,Vijayawada
2463,1303.0,4.0,4,20943694,Bangalore
2464,3029.0,4.0,3,9437115,Mumbai
2465,2400.0,,4,8623056,Chennai
2466,1455.0,5.0,1,19010658,Chennai
2467,2412.0,3.0,2,13102026,Hyderabad
2468,3466.0,1.0,1,14983397,Hyderabad
2469,4242.0,1.0,2,21958462,Vijayawada
2470,782.0,5.0,2,14952645,Chennai
2471,3712.0,1.0,4,16317038,Bangalore
2472,2117.0,4.0,3,11790374,Hyderabad
2473,1956.0,3.0,3,1861949,Chennai
2474,2774.0,1.0,1,24027824,Mumbai
2475,4229.0,1.0,4,9748892,Vijayawada
2476,4228.0,2.0,3,17942940,Hyderabad
2477,4696.0,2.0,2,20676756,Hyderabad
2478,3839.0,2.0,2,11214290,Bangalore
2479,,3.0,4,8154295,Hyderabad
2480,618.0,4.0,1,8039399,Chennai
2481,4003.0,4.0,4,19416180,Chennai
2482,3604.0,,1,15883068,Chennai
2483,1732.0,3.0,4,1577332,Mumbai
2484,3939.0,3.0,2,3566462,Mumbai
2485,3911.0,2.0,4,6403158,Hyderabad
2486,3972.0,1.0,3,17093882,Mumbai
2487,1587.0,5.0,3,9147213,Mumbai
2488,3921.0,5.0,4,10674968,Bangalore
2489,773.0,1.0,1,18622400,Mumbai
2490,4341.0,2.0,1,23156921,Vijayawada
2491,3652.0,1.0,2,21171515,Vijayawada
2492,1326.0,1.0,2,23935115,Vijayawada
2493,4360.0,5.0,1,16642186,Hyderabad
2494,2475.0,2.0,4,24368254,Chennai
2495,4633.0,3.0,2,5862451,Bangalore
2496,1589.0,,1,11132843,Hyderabad
2497,4344.0,3.0,1,10659153,Chennai
2498,3286.0,2.0,4,23589219,Bangalore
2499,1019.0,1.0,3,8280231,Bangalore
2500,1193.0,4.0,1,19479419,Bangalore
2501,2374.0,4.0,2,9244200,Vijayawada
2502,3059.0,2.0,4,21098721,Vijayawada
2503,1535.0,4.0,4,8258672,Vijayawada
2504,4408.0,3.0,4,13101022,Bangalore
2505,931.0,4.0,3,17079337,Bangalore
2506,4049.0,2.0,3,10445160,Vijayawada
2507,3302.0,2.0,2,6135073,Bangalore
2508,4606.0,3.0,2,3782583,Vijayawada
2509,4468.0,4.0,4,2396317,Vijayawada
2510,4800.0,4.0,2,11690866,Vijayawada
2511,801.0,,1,17280970,Chennai
2512,3097.0,5.0,3,10189097,Bangalore
2513,2442.0,2.0,4,23982929,Hyderabad
2514,,1.0,4,15694998,Vijayawada
2515,2596.0,2.0,1,19383547,Hyderabad
2516,1509.0,1.0,1,9635397,Chennai
2517,4905.0,5.0,1,12840399,Bangalore
2518,3789.0,1.0,1,1674811,Vijayawada
2519,1370.0,2.0,4,16358874,Vijayawada
2520,3755.0,4.0,3,24534353,Vijayawada
2521,3101.0,,3,17071187,Hyderabad
2522,3314.0,3.0,1,8420881,Chennai
2523,4185.0,3.0,2,21638560,Bangalore
2524,2228.0,3.0,4,21259618,Chennai
2525,986.0,3.0,3,20735022,Vijayawada
2526,4021.0,5.0,1,24143635,Chennai
2527,4608.0,4.0,2,15043817,Hyderabad
2528,4693.0,4.0,2,12656500,Mumbai
2529,4963.0,2.0,1,16460420,Mumbai
2530,3066.0,1.0,4,7033198,Bangalore
2531,2882.0,2.0,3,7142957,Bangalore
2532,2456.0,2.0,2,18852823,Chennai
2533,2598.0,2.0,3,11639272,Bangalore
2534,1836.0,2.0,3,20791947,Hyderabad
2535,4744.0,4.0,2,11025030,Vijayawada
2536,1750.0,1.0,1,12156132,Vijayawada
2537,4918.0,2.0,2,5749112,Chennai
2538,2031.0,4.0,2,19200663,Vijayawada
2539,2419.0,2.0,4,9051209,Chennai
2540,2924.0,3.0,3,4164056,Bangalore
2541,1730.0,2.0,1,18089401,Bangalore
2542,3258.0,2.0,3,23230623,Hyderabad
2543,4100.0,5.0,2,24725031,Vijayawada
2544,974.0,3.0,1,18319567,Hyderabad
2545,2720.0,1.0,1,15846888,Mumbai
2546,4620.0,2.0,1,18505193,Hyderabad
2547,2621.0,1.0,1,17972559,Chennai
2548,4305.0,3.0,4,8995001,Chennai
2549,3859.0,2.0,1,13991994,Hyderabad
2550,4035.0,5.0,2,21917595,Bangalore
2551,2489.0,4.0,4,5291838,Mumbai
2552,2423.0,5.0,2,17379826,Hyderabad
2553,2074.0,5.0,2,5451210,Bangalore
2554,2842.0,4.0,3,6989189,Hyderabad
2555,3843.0,4.0,1,20657637,Vijayawada
2556,3734.0,4.0,1,8235068,Chennai
2557,2670.0,2.0,2,17404558,Vijayawada
2558,959.0,1.0,1,22885132,Vijayawada
2559,2641.0,1.0,4,12340565,Mumbai
2560,1741.0,4.0,3,4378596,Bangalore
2561,2235.0,5.0,1,20891309,Chennai
2562,4600.0,3.0,1,18889620,Vijayawada
2563,2543.0,4.0,4,10007841,Chennai
2564,3961.0,5.0,3,18105227,Bangalore
2565,3580.0,5.0,4,9902477,Hyderabad
2566,606.0,2.0,2,14542322,Vijayawada
2567,3867.0,2.0,2,18863671,Bangalore
2568,2191.0,1.0,1,17940147,Chennai
2569,3864.0,1.0,3,2792334,Bangalore
2570,3206.0,3.0,2,21597843,Hyderabad
2571,3819.0,3.0,4,17897335,Bangalore
2572,3873.0,3.0,2,12237296,Chennai
2573,1513.0,3.0,2,22892959,Vijayawada
2574,2611.0,5.0,4,10311638,Vijayawada
2575,2042.0,5.0,1,12111422,Mumbai
2576,,1.0,3,12422161,Chennai
2577,4146.0,2.0,1,16781146,Mumbai
2578,4821.0,,4,8805023,Mumbai
2579,3528.0,4.0,2,21498619,Hyderabad
2580,2429.0,5.0,3,15937434,Chennai
2581,1175.0,3.0,1,20954852,Vijayawada
2582,1529.0,3.0,4,9778453,Chennai
2583,4359.0,4.0,2,11909387,Hyderabad
2584,4299.0,2.0,2,18884828,Chennai
2585,2063.0,3.0,1,14501189,Chennai
2586,3875.0,2.0,4,7408187,Mumbai
2587,1654.0,4.0,2,11411480,Chennai
2588,2500.0,2.0,2,8139150,Mumbai
2589,2057.0,2.0,3,2366763,Mumbai
2590,1999.0,2.0,2,13198040,Bangalore
2591,4015.0,3.0,1,10039032,Hyderabad
2592,1042.0,1.0,4,16378251,Mumbai
2593,4250.0,5.0,4,6262347,Chennai
2594,1778.0,2.0,3,24410824,Mumbai
2595,1857.0,2.0,4,7365522,Mumbai
2596,4234.0,2.0,1,20708500,Mumbai
2597,2441.0,1.0,2,2324353,Vijayawada
2598,2909.0,4.0,3,22923739,Vijayawada
2599,1510.0,3.0,4,21897036,Vijayawada
2600,4940.0,1.0,3,8624556,Vijayawada
2601,4609.0,2.0,3,9157351,Bangalore
2602,2769.0,,4,9155628,Mumbai
2603,2772.0,1.0,3,1808293,Bangalore
2604,723.0,1.0,4,8593727,Chennai
2605,3758.0,4.0,1,15531723,Hyderabad
2606,1385.0,5.0,4,16004070,Bangalore
2607,3016.0,3.0,2,16830393,Vijayawada
2608,1396.0,,4,13322670,Vijayawada
2609,4772.0,,2,20873495,Chennai
2610,4754.0,5.0,3,12296329,Mumbai
2611,2536.0,,4,12202949,Hyderabad
2612,2756.0,1.0,2,16552399,Bangalore
2613,4407.0,1.0,4,19505607,Mumbai
2614,1901.0,2.0,4,14063983,Mumbai
2615,4763.0,4.0,4,16652735,Bangalore
2616,3740.0,2.0,1,5535876,Bangalore
2617,3836.0,3.0,2,19324913,Bangalore
2618,2952.0,1.0,1,16760673,Bangalore
2619,2532.0,3.0,1,13410262,Vijayawada
2620,3321.0,5.0,2,16289462,Mumbai
2621,964.0,1.0,4,19646909,Mumbai
2622,2990.0,3.0,1,24096798,Vijayawada
2623,1546.0,5.0,1,18696034,Mumbai
2624,1977.0,3.0,1,11185933,Bangalore
2625,2039.0,5.0,4,3965254,Hyderabad
2626,3780.0,5.0,1,15442382,Mumbai
2627,940.0,1.0,3,2534416,Hyderabad
2628,3589.0,2.0,2,15546464,Hyderabad
2629,982.0,,3,19656392,Vijayawada
2630,2156.0,5.0,4,20136309,Chennai
2631,899.0,1.0,1,5627196,Mumbai
2632,738.0,2.0,2,12270829,Vijayawada
2633,958.0,4.0,1,19069263,Vijayawada
2634,2122.0,4.0,4,13857851,Hyderabad
2635,4056.0,2.0,2,2014004,Mumbai
2636,2227.0,3.0,3,7204415,Vijayawada
2637,,1.0,2,21271893,Bangalore
2638,1734.0,2.0,1,18296408,Vijayawada
2639,2786.0,4.0,2,20163554,Bangalore
2640,3770.0,5.0,4,19554256,Chennai
2641,4435.0,4.0,4,7054973,Bangalore
2642,2751.0,5.0,2,18900737,Bangalore
2643,1837.0,1.0,4,17280883,Hyderabad
2644,4335.0,,4,13397046,Vijayawada
2645,3434.0,2.0,4,2404600,Chennai
2646,4860.0,5.0,3,9583365,Vijayawada
2647,1598.0,3.0,1,18563318,Bangalore
2648,3167.0,2.0,4,7243809,Bangalore
2649,1907.0,1.0,2,5657752,Vijayawada
2650,1256.0,2.0,4,15233966,Chennai
2651,3260.0,3.0,3,6733643,Chennai
2652,2811.0,1.0,2,22902274,Hyderabad
2653,2509.0,4.0,1,11991593,Bangalore
2654,,3.0,2,19317613,Bangalore
2655,2646.0,1.0,2,13450938,Hyderabad
2656,3762.0,5.0,2,19573845,Vijayawada
2657,1740.0,,2,21392221,Bangalore
2658,866.0,1.0,4,11036525,Vijayawada
2659,2445.0,2.0,1,5372866,Chennai
2660,2308.0,,4,4491539,Mumbai
2661,4230.0,,3,23938144,Hyderabad
2662,3811.0,4.0,3,13243265,Bangalore
2663,2893.0,3.0,2,24732151,Hyderabad
2664,4332.0,1.0,4,12776265,Chennai
2665,4429.0,5.0,4,3352675,Chennai
2666,2110.0,1.0,1,24977923,Chennai
2667,1075.0,2.0,1,19329279,Chennai
2668,1576.0,1.0,1,9071592,Mumbai
2669,1807.0,4.0,4,8148561,Vijayawada
2670,2560.0,1.0,1,4102562,Vijayawada
2671,1157.0,3.0,1,11546579,Mumbai
2672,,1.0,1,7899177,Vijayawada
2673,2794.0,,2,11283545,Chennai
2674,3267.0,1.0,3,11214109,Vijayawada
2675,2210.0,4.0,3,8617753,Hyderabad
2676,4088.0,5.0,4,9372789,Vijayawada
2677,3054.0,1.0,4,18584527,Hyderabad
2678,,1.0,2,21635754,Bangalore
2679,3408.0,3.0,3,3354936,Hyderabad
2680,4425.0,4.0,1,21630537,Hyderabad
2681,4136.0,5.0,1,12287503,Chennai
2682,4402.0,2.0,4,8201447,Chennai
2683,,1.0,3,4974376,Chennai
2684,2570.0,5.0,4,14552046,Hyderabad
2685,4422.0,2.0,4,22542207,Mumbai
2686,3419.0,4.0,1,20794388,Chennai
2687,1502.0,4.0,1,13929890,Chennai
2688,,5.0,3,23159139,Hyderabad
2689,4858.0,2.0,4,4378237,Bangalore
2690,3719.0,4.0,2,7353452,Bangalore
2691,3158.0,5.0,3,22556747,Vijayawada
2692,2463.0,4.0,4,6262152,Bangalore
2693,715.0,4.0,3,15660146,Chennai
2694,2984.0,4.0,3,5808783,Mumbai
2695,4535.0,3.0,3,13091765,Vijayawada
2696,,2.0,2,2420638,Mumbai
2697,1542.0,5.0,2,20092147,Mumbai
2698,2324.0,5.0,1,4164639,Chennai
2699,2934.0,2.0,1,6295684,Hyderabad
2700,3367.0,2.0,4,18664285,Hyderabad
2701,1737.0,2.0,3,20132337,Hyderabad
2702,,2.0,4,2218954,Bangalore
2703,4717.0,1.0,1,24140486,Hyderabad
2704,4020.0,5.0,2,16444877,Chennai
2705,4506.0,1.0,1,10363441,Bangalore
2706,4237.0,4.0,4,16578997,Hyderabad
2707,3553.0,4.0,1,13898586,Mumbai
2708,2967.0,5.0,4,5610891,Chennai
2709,4821.0,4.0,4,24545201,Chennai
2710,876.0,2.0,4,8395481,Vijayawada
2711,2599.0,,4,15155894,Chennai
2712,1827.0,2.0,1,21938848,Mumbai
2713,4352.0,4.0,4,1727894,Chennai
2714,4335.0,,4,2561449,Vijayawada
2715,1295.0,2.0,3,12111572,Chennai
2716,1909.0,5.0,4,4465632,Chennai
2717,4752.0,2.0,1,12399686,Vijayawada
2718,,4.0,4,23474512,Chennai
2719,4714.0,1.0,2,14096360,Bangalore
2720,2911.0,5.0,2,15670974,Chennai
2721,,1.0,4,12583206,Hyderabad
2722,,5.0,2,10388208,Hyderabad
2723,4159.0,1.0,2,13495490,Bangalore
2724,3998.0,4.0,1,8489823,Chennai
2725,1141.0,5.0,3,14148382,Mumbai
2726,3294.0,,2,3093603,Chennai
2727,1688.0,1.0,2,19646122,Hyderabad
2728,3963.0,1.0,3,3623699,Vijayawada
2729,624.0,2.0,3,3420831,Bangalore
2730,2172.0,5.0,2,17335527,Vijayawada
2731,3558.0,3.0,4,21081159,Mumbai
2732,4836.0,4.0,2,19220196,Chennai
2733,2367.0,2.0,4,19074334,Mumbai
2734,2835.0,,4,14231520,Vijayawada
2735,800.0,5.0,4,23816302,Chennai
2736,,3.0,3,9133829,Mumbai
2737,856.0,1.0,2,21968905,Hyderabad
2738,4347.0,1.0,2,12127199,Hyderabad
2739,2841.0,2.0,1,13053965,Bangalore
2740,3775.0,5.0,3,10533652,Hyderabad
2741,,5.0,1,6700444,Hyderabad
2742,3936.0,3.0,1,6159710,Vijayawada
2743,1013.0,2.0,4,12272967,Hyderabad
2744,2614.0,5.0,3,6434210,Hyderabad
2745,1981.0,1.0,1,6203157,Vijayawada
2746,1698.0,3.0,2,15271801,Hyderabad
2747,4026.0,4.0,1,18700210,Hyderabad
2748,4255.0,1.0,3,5010251,Bangalore
2749,1509.0,2.0,2,9639115,Hyderabad
2750,787.0,5.0,2,6375630,Hyderabad
2751,4644.0,1.0,2,10684315,Bangalore
2752,4356.0,4.0,4,6788486,Vijayawada
2753,2615.0,,2,18278874,Hyderabad
2754,2692.0,2.0,4,3822723,Mumbai
2755,4244.0,1.0,4,11344648,Vijayawada
2756,,3.0,1,17646293,Vijayawada
2757,957.0,1.0,1,8989305,Hyderabad
2758,3022.0,4.0,2,20127223,Bangalore
2759,4857.0,2.0,3,23771871,Vijayawada
2760,2097.0,2.0,2,11251001,Bangalore
2761,2758.0,3.0,1,4104878,Mumbai
2762,3155.0,2.0,2,8669157,Bangalore
2763,2942.0,2.0,1,4219771,Chennai
2764,3551.0,2.0,2,12521212,Bangalore
2765,,2.0,3,14908660,Vijayawada
2766,1573.0,2.0,2,24244016,Bangalore
2767,4565.0,4.0,3,14408024,Bangalore
2768,1650.0,1.0,3,7407287,Chennai
2769,4301.0,5.0,2,23723291,Chennai
2770,3380.0,2.0,3,23996483,Hyderabad
2771,2188.0,5.0,3,3207806,Vijayawada
2772,4478.0,5.0,1,12544142,Hyderabad
2773,2968.0,4.0,1,20691841,Chennai
2774,1036.0,2.0,3,22087521,Bangalore
2775,3428.0,5.0,4,23504073,Chennai
2776,,2.0,2,23865378,Mumbai
2777,4458.0,3.0,3,16246205,Bangalore
2778,1904.0,3.0,2,16333479,Hyderabad
2779,2984.0,3.0,1,22129126,Bangalore
2780,782.0,5.0,2,17730649,Mumbai
2781,2189.0,3.0,3,21848249,Chennai
2782,2187.0,,3,1661101,Vijayawada
2783,1259.0,,3,4200463,Vijayawada
2784,759.0,5.0,3,15576028,Vijayawada
2785,,2.0,4,19115610,Chennai
2786,1611.0,1.0,4,24131985,Vijayawada
2787,652.0,2.0,4,1969596,Mumbai
2788,2907.0,2.0,3,2633435,Chennai
2789,1828.0,2.0,4,13080293,Vijayawada
2790,1635.0,2.0,2,13903632,Hyderabad
2791,4302.0,1.0,3,5558518,Chennai
2792,4645.0,3.0,1,23301691,Chennai
2793,1864.0,2.0,3,14383789,Bangalore
2794,2484.0,4.0,2,20944045,Vijayawada
2795,,5.0,4,14926266,Hyderabad
2796,3767.0,5.0,3,21872411,Mumbai
2797,4397.0,4.0,4,23450818,Chennai
2798,2941.0,2.0,3,3614732,Mumbai
2799,4014.0,1.0,2,14460956,Mumbai
2800,1417.0,3.0,3,24962711,Mumbai
2801,3037.0,5.0,4,23779169,Bangalore
2802,1488.0,3.0,4,1723080,Mumbai
2803,1267.0,1.0,2,16973580,Vijayawada
2804,3224.0,5.0,3,5049551,Vijayawada
2805,4832.0,3.0,1,8398199,Hyderabad
2806,1418.0,1.0,3,23894780,Hyderabad
2807,2788.0,3.0,2,4599586,Mumbai
2808,1706.0,2.0,1,3973836,Mumbai
2809,2824.0,1.0,2,8785315,Bangalore
2810,797.0,3.0,3,21041697,Mumbai
2811,3271.0,,1,18209203,Mumbai
2812,4092.0,2.0,2,4067604,Mumbai
2813,3048.0,1.0,4,5035054,Chennai
2814,1070.0,4.0,1,8545663,Chennai
2815,2548.0,5.0,1,14643868,Bangalore
2816,4499.0,1.0,2,10686985,Bangalore
2817,2610.0,2.0,4,20420894,Vijayawada
2818,4400.0,2.0,1,12557765,Bangalore
2819,4718.0,1.0,2,13486978,Vijayawada
2820,4396.0,4.0,1,24276626,Mumbai
2821,4588.0,5.0,1,4860966,Bangalore
2822,834.0,3.0,1,8301196,Bangalore
2823,1528.0,1.0,4,9077676,Bangalore
2824,4207.0,5.0,3,4998352,Vijayawada
2825,1122.0,5.0,3,19807904,Vijayawada
2826,4123.0,2.0,4,10921148,Hyderabad
2827,2229.0,3.0,4,4781401,Vijayawada
2828,1916.0,1.0,2,24319458,Vijayawada
2829,3457.0,2.0,1,9368653,Chennai
2830,1724.0,2.0,4,13154720,Bangalore
2831,3187.0,4.0,2,17246479,Vijayawada
2832,1623.0,5.0,3,10726377,Bangalore
2833,1978.0,1.0,3,20394563,Bangalore
2834,3974.0,1.0,3,13455400,Chennai
2835,2119.0,,3,6307821,Bangalore
2836,826.0,2.0,2,16031171,Vijayawada
2837,,4.0,1,23692022,Bangalore
2838,4672.0,3.0,2,13922754,Hyderabad
2839,2857.0,2.0,1,13347478,Hyderabad
2840,3388.0,3.0,3,20115209,Chennai
2841,996.0,4.0,4,22271170,Vijayawada
2842,2678.0,,4,18320801,Chennai
2843,3837.0,1.0,4,23735982,Hyderabad
2844,4493.0,3.0,1,22773928,Vijayawada
2845,2605.0,2.0,3,8217998,Bangalore
2846,2616.0,3.0,2,16002736,Vijayawada
2847,3771.0,5.0,4,11913949,Mumbai
2848,3268.0,1.0,1,11589617,Vijayawada
2849,2478.0,3.0,4,17053687,Bangalore
2850,1796.0,5.0,2,2427510,Mumbai
2851,2372.0,2.0,3,14416875,Chennai
2852,761.0,4.0,2,18715508,Vijayawada
2853,4576.0,2.0,3,19525725,Chennai
2854,2351.0,1.0,3,8543135,Vijayawada
2855,1375.0,2.0,3,13477945,Hyderabad
2856,1539.0,2.0,4,16969639,Hyderabad
2857,3820.0,2.0,2,19033917,Bangalore
2858,1139.0,2.0,4,17548289,Hyderabad
2859,2061.0,1.0,2,24731044,Mumbai
2860,955.0,5.0,1,24529662,Mumbai
2861,4204.0,3.0,1,13806165,Vijayawada
2862,3923.0,4.0,2,2861349,Chennai
2863,834.0,3.0,2,9260854,Mumbai
2864,2148.0,3.0,2,19889996,Vijayawada
2865,,4.0,2,18338546,Chennai
2866,4813.0,1.0,3,12779743,Hyderabad
2867,2701.0,4.0,4,7775178,Vijayawada
2868,2273.0,1.0,3,18640332,Chennai
2869,2700.0,3.0,4,2930343,Bangalore
2870,4257.0,1.0,4,17737708,Bangalore
2871,4196.0,5.0,4,3972512,Mumbai
2872,4348.0,4.0,3,22456293,Chennai
2873,3773.0,5.0,2,8118991,Bangalore
2874,2415.0,3.0,3,7390714,Mumbai
2875,4441.0,4.0,3,13945774,Vijayawada
2876,2605.0,3.0,4,2087699,Vijayawada
2877,1274.0,5.0,1,2264797,Chennai
2878,986.0,3.0,1,13107521,Chennai
2879,2758.0,4.0,3,14582873,Chennai
2880,3261.0,4.0,4,7399128,Chennai
2881,2664.0,3.0,3,22972255,Bangalore
2882,4451.0,4.0,3,22599094,Bangalore
2883,3853.0,4.0,2,5358223,Mumbai
2884,4866.0,3.0,4,19355216,Bangalore
2885,1339.0,5.0,1,13075895,Vijayawada
2886,2001.0,4.0,1,22982446,Mumbai
2887,3859.0,4.0,1,18525506,Bangalore
2888,2877.0,4.0,3,16595979,Chennai
2889,4504.0,4.0,4,9543364,Bangalore
2890,4523.0,3.0,2,19835760,Hyderabad
2891,4814.0,5.0,1,22083717,Mumbai
2892,3827.0,5.0,4,4119189,Bangalore
2893,3431.0,1.0,1,7858234,Bangalore
2894,4358.0,4.0,2,5004179,Vijayawada
2895,3112.0,4.0,4,10767214,Chennai
2896,2751.0,1.0,3,2598168,Chennai
2897,4275.0,5.0,3,11125589,Vijayawada
2898,3345.0,2.0,1,4129479,Vijayawada
2899,4466.0,2.0,1,20513638,Hyderabad
2900,4364.0,5.0,4,12151186,Mumbai
2901,2822.0,4.0,2,24290969,Chennai
2902,3392.0,2.0,1,23786064,Vijayawada
2903,2297.0,3.0,4,20377804,Vijayawada
2904,4062.0,3.0,2,23167737,Mumbai
2905,4663.0,1.0,1,8856089,Vijayawada
2906,2124.0,,1,6219902,Hyderabad
2907,632.0,5.0,4,17879841,Mumbai
2908,4625.0,2.0,1,11706313,Hyderabad
2909,3166.0,4.0,3,24299372,Bangalore
2910,3403.0,5.0,2,5236029,Chennai
2911,4496.0,2.0,2,19123670,Vijayawada
2912,,2.0,3,21038634,Mumbai
2913,1319.0,5.0,4,24185324,Hyderabad
2914,1572.0,2.0,3,20917202,Chennai
2915,4318.0,1.0,3,6740888,Chennai
2916,2807.0,1.0,2,4154589,Vijayawada
2917,,5.0,4,21621397,Chennai
2918,3630.0,4.0,1,9132034,Vijayawada
2919,4175.0,1.0,3,23565426,Bangalore
2920,3716.0,1.0,3,3327916,Vijayawada
2921,3885.0,5.0,4,2214564,Hyderabad
2922,1243.0,3.0,3,9194379,Chennai
2923,794.0,2.0,4,11991464,Chennai
2924,4596.0,1.0,1,11070032,Chennai
2925,1088.0,3.0,4,4834055,Vijayawada
2926,2804.0,4.0,1,19439324,Mumbai
2927,3257.0,3.0,4,1924452,Vijayawada
2928,3876.0,5.0,3,24635452,Hyderabad
2929,1702.0,4.0,1,21293205,Vijayawada
2930,1841.0,4.0,3,6943157,Chennai
2931,1115.0,3.0,1,17473595,Bangalore
2932,992.0,5.0,4,9157509,Hyderabad
2933,1230.0,1.0,4,10571245,Bangalore
2934,4316.0,3.0,4,7400173,Hyderabad
2935,2447.0,1.0,2,8480330,Hyderabad
2936,3255.0,3.0,2,5947434,Chennai
2937,1579.0,1.0,1,20612776,Vijayawada
2938,4002.0,3.0,2,11685151,Chennai
2939,4471.0,4.0,4,6773724,Chennai
2940,877.0,2.0,2,18653861,Chennai
2941,,4.0,2,13911968,Bangalore
2942,2152.0,1.0,3,18710127,Hyderabad
2943,3870.0,5.0,1,17836115,Mumbai
2944,,4.0,1,24611182,Vijayawada
2945,4112.0,2.0,1,2980929,Chennai
2946,625.0,1.0,2,21536048,Hyderabad
2947,1060.0,4.0,4,7744994,Vijayawada
2948,4364.0,3.0,3,3277346,Mumbai
2949,4031.0,5.0,1,22249008,Mumbai
2950,4083.0,1.0,2,22115094,Chennai
2951,2594.0,4.0,4,17221852,Mumbai
2952,1090.0,1.0,3,7088592,Mumbai
2953,1672.0,3.0,3,5069829,Vijayawada
2954,3773.0,2.0,1,8905246,Vijayawada
2955,815.0,4.0,1,21368416,Chennai
2956,2323.0,1.0,4,5214886,Hyderabad
2957,2192.0,1.0,2,21157945,Chennai
2958,3206.0,1.0,4,23568206,Bangalore
2959,758.0,2.0,1,11833030,Mumbai
2960,3913.0,1.0,4,13557874,Hyderabad
2961,3441.0,5.0,2,14743443,Vijayawada
2962,2376.0,5.0,3,5834965,Bangalore
2963,2652.0,1.0,3,20392445,Bangalore
2964,2895.0,5.0,3,8642762,Mumbai
2965,,4.0,3,17707628,Vijayawada
2966,3593.0,5.0,1,15539641,Hyderabad
2967,3069.0,1.0,1,4390632,Vijayawada
2968,2546.0,3.0,2,11221896,Mumbai
2969,,4.0,2,21366891,Bangalore
2970,3383.0,2.0,2,4007913,Mumbai
2971,4244.0,1.0,2,5646181,Chennai
2972,,2.0,4,9983057,Bangalore
2973,4245.0,3.0,2,8360961,Mumbai
2974,3245.0,2.0,3,5688851,Hyderabad
2975,2949.0,1.0,3,17751688,Hyderabad
